"RegionName","State","Metro","CountyName","1998-01","1998-02","1998-03","1998-04","1998-05","1998-06","1998-07","1998-08","1998-09","1998-10","1998-11","1998-12","1999-01","1999-02","1999-03","1999-04","1999-05","1999-06","1999-07","1999-08","1999-09","1999-10","1999-11","1999-12","2000-01","2000-02","2000-03","2000-04","2000-05","2000-06","2000-07","2000-08","2000-09","2000-10","2000-11","2000-12","2001-01","2001-02","2001-03","2001-04","2001-05","2001-06","2001-07","2001-08","2001-09","2001-10","2001-11","2001-12","2002-01","2002-02","2002-03","2002-04","2002-05","2002-06","2002-07","2002-08","2002-09","2002-10","2002-11","2002-12","2003-01","2003-02","2003-03","2003-04","2003-05","2003-06","2003-07","2003-08","2003-09","2003-10","2003-11","2003-12","2004-01","2004-02","2004-03","2004-04","2004-05","2004-06","2004-07","2004-08","2004-09","2004-10","2004-11","2004-12","2005-01","2005-02","2005-03","2005-04","2005-05","2005-06","2005-07","2005-08","2005-09","2005-10","2005-11","2005-12","2006-01","2006-02","2006-03","2006-04","2006-05","2006-06","2006-07","2006-08","2006-09","2006-10","2006-11","2006-12","2007-01","2007-02","2007-03","2007-04","2007-05","2007-06","2007-07","2007-08","2007-09","2007-10","2007-11","2007-12","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11"
"Fort Worth","TX","Dallas-Fort Worth","Tarrant",5.8342,6.108,6.8065,6.8204,5.5004,4.8449,4.4821,5.6208,4.906,4.4448,6.0365,6.8817,5.6731,4.6854,4.5257,3.7613,2.7466,3.5603,4.2896,6.3434,6.8042,5.8237,4.8726,4.2016,5.0566,6.178,5.5133,5.1524,4.9084,3.9411,3.6998,4.1635,4.763,5.0313,3.8794,4.575,6.3641,7.5236,6.4227,5.426,4.7841,3.8443,3.6601,3.4475,3.7114,3.7757,3.381,3.1223,3.4874,4.5131,4.8851,4.8879,4.7011,4.3736,3.7058,3.6927,3.8886,4.0727,4.7964,4.5949,5.3483,5.4424,5.797,5.2246,4.9117,4.4027,4.1574,4.1467,5.4379,5.5568,5.6666,5.0593,6.0692,7.2479,7.556,7.0821,6.4155,5.5857,4.6749,5.6752,6.46,6.2262,6.4783,6.8346,7.0487,7.858,8.5585,8.5242,7.2176,7.2064,7.0217,7.1363,7.1926,6.4572,5.9645,5.5705,6.8138,8.0937,8.626,8.0766,7.6881,7.3646,8.2025,7.9912,8.5336,8.0047,8.3514,8.8295,10.5326,11.8122,11.6282,10.9585,9.6063,8.8312,8.998,9.2009,9.4825,10.085,10.8583,11.7874,13.5687,13.7203,14.3477,15.1265,14.6241,14.5196,13.7922,13.8507,13.8599,15.5838,17.3018,18.2661,22.0644,25.2379,28.4803,27.7004,25.4101,21.8249,19.3548,17.5242,19.7493,20.4728,15.5276,15.6664,18.7734,19.9723,19.0858,18.4017,17.3468,17.3883,17.8348,18.2703,18.7479,19.7538,20.7862,20.1047,20.8639,20.9832,23.0721,26.9002,27.3093,22.3666,21.4188,18.9959,19.4306,19.9824,20.9618,20.5466,24.974,26.0566,23.7076,21.5978,15.9921,17.3425,16.8812,15.6307,15.3727,16.261,15.3003,15.4589,15.4253,15.9786,13.8504,11.6038,10.3471,9.3456,8.617,8.9034,9.5087,9.7975,9.7567,9.8571,12.2035,12.3036,10.7355,8.3485,7.5066,6.7414,6.6664,6.6878,7.0684,7.0026,6.5023
"Charlotte","NC","Charlotte","Mecklenburg",0.5196,0.7198,0.8006,0.9015,1.1253,1.3887,1.0223,1.0324,1.2443,1.2689,1.1129,0.9822,1.3267,1.0681,0.8413,0.816,0.7484,0.7882,0.5894,0.5807,0.5752,0.6265,0.7871,0.9265,1.0722,1.3395,1.5408,1.7569,1.7474,1.7827,1.5854,1.6262,1.7351,1.7496,1.8429,1.8532,2.1361,2.1921,2.0596,1.8189,1.788,1.5995,1.5474,1.5428,1.2566,1.2021,1.4226,1.4017,1.1668,1.6698,1.8484,1.8667,1.4867,1.5295,1.5588,2.1606,2.2738,2.2,2.2366,2.3852,2.3604,2.4615,2.5051,2.4664,2.2032,2.0858,1.9362,2.1744,2.513,3.1516,4.2031,4.5023,5.2949,5.7748,6.2604,5.3033,5.075,5.3265,5.2658,5.3433,5.7417,5.9534,6.3638,6.4118,7.1713,6.742,6.842,6.804,6.4419,5.625,5.6356,5.5558,5.6071,5.8276,6.5705,6.6743,7.501,7.8058,7.5517,6.9484,5.8655,5.3661,5.4824,5.6211,6.1426,6.5896,7.2229,7.1233,7.7763,8.127,8.6959,7.7904,7.2906,6.2869,5.5808,6.3114,7.2776,8.3283,8.3187,9.0225,10.4999,11.1425,12.417,12.1672,10.8143,10.7296,11.6081,12.3119,13.8188,15.2171,17.0068,18.6536,22.616,23.1674,21.5782,21.3968,20.0923,16.5276,14.2597,13.9887,15.4814,15.1226,14.1405,16.5947,20.388,22.9793,21.9709,19.4427,17.4848,15.5877,15.3223,16.6294,19.1709,18.967,19.101,20.1305,20.8688,23.112,21.7835,18.302,16.5868,15.2723,14.9697,14.5875,15.1962,15.7624,16.7074,15.5152,14.01,14.5469,15.2467,13.0874,11.1672,9.3837,10.9574,13.914,14.7049,14.3071,13.6735,15.4927,15.299,15.3288,13.1323,11.1743,9.4755,7.4895,6.3767,7.0383,8.0039,8.4477,9.5312,10.3382,10.1709,11.1435,10.548,9.5391,8.7243,7.9026,7.6703,8.3296,9.5011,9.6171,10.4952
"Memphis","TN","Memphis","Shelby",0.1426,0.5502,0.744,0.9645,1.0717,1.7457,2.8507,4.6146,5.4753,6.4193,6.5747,6.5166,6.7856,8.9727,9.565,7.8186,6.848,6.0269,5.2775,5.3966,5.9557,7.1075,9.5284,11.3813,13.1821,15.057,14.9028,13.5725,13.7753,12.3661,11.3216,10.3115,11.6609,12.8063,11.2039,11.1818,12.898,13.7712,13.8463,11.2181,10.7141,11.1325,10.3003,9.6256,10.6732,11.3718,10.9221,11.653,11.863,12.7763,13.176,14.9507,13.7125,13.0894,11.8898,11.8543,12.3713,14.8051,16.2771,16.3496,15.8552,17.91,18.5697,16.6919,16.1202,14.2413,13.5134,13.8778,15.0255,16.2093,16.5227,17.5898,18.1059,19.6441,20.3818,19.779,17.9788,17.7699,17.9838,18.8934,18.9573,19.5892,20.8659,20.8166,20.0955,20.1914,20.5608,20.5182,20.4276,21.3466,19.8919,18.2707,17.3124,15.9746,15.365,14.6276,16.9901,19.2638,19.4576,19.1927,18.8277,18.9336,17.8027,18.7059,20.5352,21.9701,23.0621,23.6327,23.1082,24.7859,25.8033,26.2541,25.2355,24.0093,24.2405,27.3894,29.0435,29.6608,31.2207,31.5788,34.2558,37.5226,39.4278,39.0252,38.1813,37.7075,36.6726,39.5562,41.1108,42.3212,46.2209,48.9034,49.8237,50.8007,50.84,49.837,48.6325,43.9618,39.5792,39.1232,37.081,38.1893,37.6064,38.7914,41.7283,43.5084,42.4999,38.5773,36.6439,34.5524,34.6103,36.6228,37.1963,36.3282,32.2359,31.0018,31.0438,29.0272,32.2753,34.6775,35.1121,32.9303,33.4405,32.4832,30.779,30.3988,31.4154,30.7272,28.3549,31.5182,31.0455,31.4092,28.897,27.0942,24.7567,24.365,23.5589,23.0209,19.7225,18.9407,19.5069,19.211,21.5185,24.739,24.5817,22.4074,19.7432,19.3413,20.515,22.1263,22.5399,21.8144,22.01,26.515,28.0849,25.577,22.4065,19.2024,15.1627,15.163,16.1572,16.6639,18.827
"Baltimore","MD","Baltimore","Baltimore City",1.625,1.9976,2.3266,2.8384,2.6236,3.1099,2.9132,2.8666,3.1789,3.5297,3.3864,3.2136,3.2407,3.2836,3.8387,4.1731,4.9436,4.7241,4.482,4.6887,4.876,4.8368,4.7951,5.0871,6.1889,6.9122,8.3639,8.6016,8.4119,9.6515,9.8085,10.3639,10.3697,12.1801,14.5034,14.3627,15.8092,16.1548,17.1392,18.8144,19.264,18.4364,17.5012,16.7491,16.1843,18.2644,18.8218,19.9067,21.0027,20.5519,21.9176,22.1365,21.4634,20.6678,18.6665,16.5314,15.9433,16.3739,18.4602,19.4986,18.9219,17.9923,17.1685,16.5342,15.4332,14.246,14.8579,12.8642,10.9994,10.373,11.2627,10.7875,10.2019,10.0082,9.5444,9.8473,9.56,9.8265,9.7627,8.3403,7.4803,7.2983,7.7599,8.1742,8.5489,8.7747,8.5749,7.7547,7.9659,8.1923,7.9368,6.6834,6.0643,6.3171,7.0983,7.4582,7.5569,7.8101,7.6791,7.4922,7.379,7.456,6.6602,6.4783,5.5871,6.2795,6.154,6.0405,6.0073,6.3224,6.0717,5.5229,4.854,4.5414,4.1682,4.6452,4.0989,4.3054,4.6182,5.2202,5.1875,5.5641,5.0329,4.6969,5.4467,5.496,5.0585,4.9565,5.1586,6.1564,7.0848,7.5661,7.8691,9.8646,10.3253,10.573,12.0772,11.1097,10.5299,10.3912,10.971,11.8787,12.7371,11.4686,12.5258,16.5713,17.9938,18.2124,17.1439,15.029,13.9681,14.0427,14.3007,15.0502,14.5206,14.8426,17.039,21.9449,24.2766,25.3255,25.4905,25.2152,23.226,19.1338,16.7337,16.8022,15.168,13.633,12.3742,12.3232,12.9837,12.7207,11.8693,10.7483,9.6779,8.5618,8.6239,9.2945,9.0954,8.8161,9.1597,8.6769,8.302,7.8436,8.0558,8.8918,8.9858,9.1493,10.4984,12.1336,12.7989,13.3543,14.5105,14.136,13.3389,14.1078,14.8427,14.5021,12.8647,14.6026,14.6302,15.4741,17.8368
"Boston","MA","Boston","Suffolk",2.2831,2.5813,2.0801,1.4575,0.8501,0.6874,0.5873,0.7301,0.6288,0.7378,1.2781,0.9934,1.689,1.2477,1.1133,0.7381,0.7128,0.6862,0.6102,0.5553,0.6405,0.8441,0.8047,0.8787,0.716,0.6687,0.5332,0.6976,0.9398,0.7295,0.411,0.6976,0.5778,0.3948,0.4972,0.4045,0.4527,0.7485,1.0414,0.6956,0.4633,0.4228,0.4907,0.7355,0.5243,0.4466,0.352,0.4362,0.2274,,0.2874,0.2875,0.2164,0.4495,0.4461,0.4982,0.2391,0.3873,0.466,0.3921,0.2987,0.35,0.1931,0.3377,0.6196,0.5323,0.37,0.203,0.3095,0.3142,0.3711,0.5379,0.4162,0.1811,0.1208,0.1233,0.1846,0.1433,0.1131,0.1743,0.1037,,0.1227,0.0859,0.1958,0.2941,0.2419,0.1012,,0.0495,,0.1131,0.0688,0.105,,,0.1166,,0.0964,,,0.192,0.2658,0.2048,0.2338,0.2771,0.2952,0.3927,0.4356,1.1785,1.3289,1.2354,0.9754,0.9866,1.1985,1.3932,1.5388,2.2539,2.6831,2.6647,2.1527,2.6271,3.8214,3.4478,3.3486,2.6774,3.4082,3.5847,4.8797,7.0267,8.964,9.5392,9.3678,9.7781,9.6724,9.5738,6.8795,4.7647,4.7144,5.1384,6.424,6.5156,6.3278,6.8772,7.6473,8.7215,9.4446,9.2442,6.9723,4.6645,4.7362,5.7969,6.729,6.2955,1.1589,1.2228,3.6781,5.2524,3.736,2.242,1.4761,1.3464,1.2761,1.2434,0.9417,0.6783,0.6518,1.0092,1.307,1.5142,1.5758,1.0989,0.7232,1.3905,2.7592,3.3001,4.5116,4.3929,4.3274,4.0944,4.4758,4.3431,3.8931,4.1702,3.537,2.8356,2.1814,2.2464,1.99,2.1041,2.6555,3.1618,3.4376,3.3604,3.011,2.4619,2.7272,2.9463,2.7046,2.0372,1.2112,1.9211,3.7534
"Seattle","WA","Seattle","King",0.7243,0.9449,0.7883,0.6968,0.6799,0.7572,0.7529,0.7152,0.7097,0.5693,0.6596,0.7152,0.7073,1.0081,0.8633,0.6954,0.7029,0.5008,0.4,0.5718,0.8246,0.5847,0.535,0.3731,0.2625,0.5042,0.6101,0.4324,0.2068,0.2044,0.2873,0.5709,0.6309,0.6771,0.5301,0.8111,0.6365,0.3829,0.3164,0.22,0.3662,0.2999,0.3064,0.4013,0.4716,0.3143,0.3321,0.5101,0.9266,0.8668,0.8444,0.7661,0.9522,0.6525,0.3796,0.3843,0.4624,0.7567,1.1475,1.1406,1.315,1.5863,1.6068,1.3728,1.0456,1.1947,1.0478,0.8298,0.7804,0.9597,1.3025,1.6385,1.4337,1.0859,1.0243,1.1099,1.3778,1.2078,0.9558,0.9046,0.8394,0.9275,0.8644,1.0387,0.9535,0.9543,0.7626,0.723,0.7873,0.8773,0.8383,0.704,0.9115,0.9087,1.2056,0.937,0.6925,0.4808,0.8088,0.7725,0.7148,0.4803,0.4696,0.469,0.4995,0.6324,0.8639,0.7851,0.8768,1.0843,0.7731,0.6675,0.6366,0.4418,0.5507,0.4359,0.5716,0.5786,0.8004,0.8366,1.0933,0.9101,1.2957,1.0695,1.4502,1.2464,1.2566,1.2708,1.4266,1.8683,3.4235,3.9807,4.5311,4.6703,4.9789,5.3443,4.8385,4.9916,4.5301,4.5105,4.5033,4.1559,4.913,5.5483,6.36,6.5617,6.2333,5.0949,3.9275,3.6687,3.8683,4.8536,5.6037,6.1474,6.9424,7.6917,8.7362,9.5128,9.7431,9.0938,8.0493,8.5528,8.4908,8.3989,8.1165,9.5427,9.1471,9.3717,10.3888,11.4821,13.1736,10.395,7.5654,7.2249,5.8434,5.0627,4.2527,3.9833,4.4581,4.4385,6.0221,5.5705,5.3621,3.9304,2.8598,2.5235,2.4164,2.3537,2.7179,2.3976,2.6545,2.9343,4.5932,4.9727,5.303,4.8814,4.6492,4.0411,3.7656,3.6592,3.3101,2.8345,2.6472
"Washington","DC","Washington","District of Columbia",2.0763,2.8961,3.5089,3.1392,2.8717,4.0199,3.4981,2.241,3.7635,3.6636,4.7307,,1.7014,1.6754,2.3091,2.7241,2.4035,2.1395,1.4157,2.1663,,9.2764,7.0262,3.6217,2.8314,3.3432,3.2464,2.3193,1.8959,1.7779,1.8266,1.4765,1.1247,0.66,0.4971,0.5356,0.8644,1.0695,1.1114,0.9433,0.6024,0.4037,0.4017,0.4913,0.9318,0.8775,0.4291,0.3277,0.5092,0.4147,0.3318,0.2884,0.5021,0.4773,0.5794,0.4212,0.3262,0.3302,0.321,0.262,0.1844,0.0796,0.0906,0.297,0.3098,0.3307,0.3139,0.3907,0.3088,0.2389,0.4112,0.3419,0.5208,0.4358,0.3726,0.592,0.9965,1.2317,1.1848,1.0264,1.1597,1.1867,1.4263,1.4553,1.1644,0.9735,0.9666,0.7053,0.6532,0.703,0.5685,0.5496,0.5298,0.7038,0.8918,0.8455,0.7586,0.9883,1.0518,0.9365,0.512,0.4645,0.466,0.6678,0.8122,0.6593,0.6264,0.7547,0.8684,0.7108,0.8709,0.8511,1.1627,1.1404,1.2036,1.0156,1.0485,1.463,1.5792,2.2787,2.8721,3.2008,2.9021,3.1817,4.0487,4.5818,4.066,5.164,6.1421,6.0348,6.9929,8.6008,10.7583,12.0064,12.681,11.6538,12.1903,11.586,11.0586,10.1312,11.524,12.9563,13.0709,13.3042,13.955,14.8604,15.8283,14.6693,14.0694,12.514,11.4804,10.4047,9.8984,11.703,10.7568,11.0997,12.2754,15.4807,13.6786,11.7142,10.2983,9.0584,7.6393,7.2767,6.9874,6.8233,7.1784,6.5885,7.237,6.199,5.301,3.7215,3.1303,2.7747,3.0207,3.0586,2.7435,2.0821,1.5502,1.9212,1.8573,2.0845,2.0976,1.5714,1.4501,1.1835,1.3184,1.1576,1.3808,1.4271,1.1392,0.8621,1.0841,1.4002,1.2768,0.8245,0.8017,1.0914,1.4032,1.3803,1.4091,0.8385,1.2046
"Denver","CO","Denver","Denver",0.4602,0.4317,0.5449,0.5341,0.4296,0.4157,0.3643,0.6034,0.5887,0.4094,0.3679,0.5665,0.9535,0.8395,0.6529,0.5301,0.5257,0.4604,0.5965,0.757,0.8524,0.7301,0.975,0.9683,0.9512,0.8997,0.7083,0.7319,0.8614,0.8462,0.7917,0.525,0.5775,0.6117,0.6897,0.8228,0.9753,0.7187,0.7122,0.717,0.5415,0.5106,0.4597,0.473,0.5727,0.5671,0.6898,0.9166,0.7887,0.8409,0.9854,1.015,0.8255,0.7105,0.7848,0.7288,0.6508,0.8744,1.3218,1.5584,1.5782,0.978,1.1524,1.1286,1.7229,1.5433,1.3359,1.4657,1.8995,1.7786,1.8667,1.8574,2.5735,2.9311,3.071,3.1599,3.2489,3.7091,4.5296,4.6123,5.3948,6.5542,7.2669,7.6534,10.2097,9.8234,8.6169,7.7108,7.4885,7.3907,7.0656,7.9912,8.7897,9.019,10.865,9.5267,10.7091,12.8476,13.3943,12.9794,12.6012,11.3882,10.2677,10.4515,11.2025,12.5895,13.8882,15.4191,16.6237,20.6097,20.3258,20.496,19.0158,17.5311,15.6627,15.5647,16.7235,20.6253,23.2799,24.5779,29.1468,29.3857,30.4059,31.0738,31.911,31.4847,29.5082,27.4877,24.5992,23.8659,25.5711,27.4302,30.0524,34.3602,32.165,28.198,26.1477,22.7466,19.3814,18.4844,18.7448,18.1584,16.6577,17.7814,20.6033,21.6858,21.2791,20.29,19.5543,19.3124,17.9973,18.4928,21.0436,21.3932,23.1104,23.5675,26.9236,28.3846,27.3914,25.7044,23.0074,21.2761,21.2192,20.8122,20.011,18.7242,19.4612,19.62,19.6182,19.3385,17.345,15.2094,12.7403,11.0421,10.3225,9.8374,9.1174,9.1546,7.9187,7.5311,8.921,9.7179,9.5574,8.012,6.3401,5.1612,4.2486,3.4607,3.2555,3.6666,3.7596,4.1792,4.4737,5.0207,4.6935,4.2243,3.6786,3.5332,3.3977,3.3627,3.6299,3.4862,3.8474
"Nashville","TN","Nashville","Davidson",,,0.064,0.0973,0.163,0.3489,0.6276,0.8693,1.0478,1.3663,1.5965,2.1347,2.5745,2.5731,2.3723,2.1981,2.2259,2.0694,1.6192,1.5782,1.8634,1.8982,2.0993,3.186,3.5342,3.8709,4.3045,4.4557,4.0132,4.0208,4.0953,3.7221,3.8368,3.531,4.0871,4.2771,4.863,5.0202,4.7831,3.8649,3.7955,3.7292,3.5,3.7595,4.2536,4.5306,4.8256,4.5215,4.2088,4.825,5.4362,5.7314,5.4439,4.8418,4.2712,4.4926,4.754,5.6956,5.0736,5.4845,6.9417,7.4098,8.3987,7.6543,6.8429,6.1481,5.8473,6.0932,5.708,6.0121,7.4762,7.2329,7.7186,7.5264,7.8224,7.5852,6.5539,6.2456,6.2748,6.8564,6.5301,6.9124,7.1587,6.8986,7.477,7.2888,7.3502,6.3584,6.1708,6.0127,6.1578,5.934,5.7591,6.1535,5.6052,5.711,6.6572,7.2735,7.0329,6.5156,6.4862,5.6368,5.5039,5.8973,5.9677,5.8575,6.3062,7.0826,7.792,7.4578,7.1281,7.7456,7.7404,7.5138,7.066,6.6017,6.681,7.8734,8.6053,8.7832,10.8704,11.88,11.6518,10.9056,9.6673,9.1468,10.2535,10.7717,12.7151,13.81,16.2476,17.1101,20.2224,22.101,22.0677,20.1668,17.3664,14.7055,14.8193,14.2801,14.0706,13.5435,13.9901,15.5728,19.2306,20.5724,20.0244,18.8995,16.2482,15.074,16.245,18.3598,20.2641,20.6983,19.8729,19.0232,19.7429,20.3212,17.8201,20.8821,21.4574,20.1281,18.9861,18.6479,19.1489,18.503,18.2698,17.665,20.5859,20.2155,20.3226,21.0287,20.2193,15.901,15.7323,15.8265,17.0002,15.8575,15.1007,14.2778,16.9809,17.6017,16.2217,13.4934,11.3292,9.9932,10.1313,10.2111,10.4566,10.8325,9.932,9.6391,11.842,11.9188,10.3975,9.0153,7.5483,6.9552,6.3847,5.5989,5.0524,5.2927,6.1998
"Milwaukee","WI","Milwaukee","Milwaukee",,,,,,,0.0832,0.2193,0.6196,0.3857,0.7089,1.3487,1.2176,0.9015,0.8594,1.2848,1.0872,0.8395,0.7439,0.7628,0.9557,0.7716,0.9222,1.1778,1.3746,2.057,3.2073,3.3299,2.5675,1.7989,1.6115,1.4679,1.9285,2.3376,3.1731,3.0552,3.0582,3.6829,3.4629,2.3783,1.7487,2.2504,1.7355,1.5551,1.3464,1.7308,1.0295,0.6714,0.7766,1.177,1.2763,1.4476,1.4345,1.5696,1.2445,0.9211,0.6249,0.7467,0.9676,1.1607,0.7036,0.6016,0.7806,0.9837,0.7126,0.4713,0.6242,0.7853,0.8278,0.6594,0.6779,0.6184,0.7836,1.3869,1.7014,1.7921,1.9882,2.165,2.4032,2.6649,2.289,2.0009,1.9528,2.2605,2.7155,2.2967,3.0092,3.0467,2.5904,2.2192,1.9636,2.1205,2.0609,2.2073,1.8326,1.7945,1.8706,2.4344,2.9911,2.7836,2.0497,1.9567,1.9124,2.1959,2.1796,2.2794,1.9019,2.008,2.5124,3.3563,2.9816,2.9789,2.7206,3.1903,2.9517,3.3194,2.9917,3.2715,3.5238,4.3284,4.2139,3.9447,3.1925,4.5013,5.3826,5.4694,4.3576,4.2247,4.6606,5.016,6.9557,8.2692,11.632,12.6269,11.1579,11.8445,11.8336,11.3446,9.2969,8.1593,7.8975,7.0314,7.7789,6.8997,7.6096,10.3931,10.1562,9.6755,8.4845,6.5523,7.2182,8.8074,9.3703,8.7532,9.9952,9.1792,11.4431,12.5493,11.5689,9.8529,10.1367,11.2338,10.3833,10.5016,10.2683,11.7003,11.1313,11.4905,12.2027,16.4408,16.5842,16.3144,13.4568,12.2937,12.5334,12.2689,11.9916,11.8835,13.1257,15.8429,16.8779,15.3478,13.7522,13.9658,14.1203,14.208,13.2888,11.9496,13.1517,12.6431,11.1377,11.5025,12.2739,16.3981,15.359,13.7415,13.0533,11.7984,10.8253,11.4598,12.1871,10.233,10.8193
"Portland","OR","Portland","Multnomah",0.3426,0.3074,0.5697,0.3722,0.3774,0.3526,0.3636,0.5748,0.6778,0.8983,0.8228,0.7256,0.5169,0.6964,0.717,0.9204,1.1418,1.1653,1.2059,1.3873,1.5128,1.4375,1.4493,1.6253,2.364,2.5235,2.8018,2.8411,2.3575,2.105,2.2889,2.4377,2.2927,2.2543,2.4081,2.6547,2.6895,2.6329,2.6289,2.4496,2.5154,2.6112,2.4741,2.5804,3.012,3.5515,2.8479,2.7369,2.7645,3.3398,3.5929,3.5788,3.7256,3.4067,3.6914,4.1049,4.3526,4.2584,3.3506,3.4139,3.6945,4.3451,4.0624,4.1064,3.6407,3.2481,2.9752,2.8739,2.6145,2.9113,2.914,3.0681,3.9892,4.1733,4.07,3.8924,3.6573,3.2484,2.872,2.7946,3.1373,3.723,4.1393,4.0122,3.9447,4.2457,3.9817,3.7963,3.2287,2.9891,2.2856,2.096,2.1929,2.2941,2.2159,2.0875,2.0642,2.0491,2.3212,2.155,1.6053,1.1706,1.3106,1.1981,1.0262,1.0088,0.8901,1.2112,1.5408,1.88,1.4494,1.3855,1.2043,1.3255,1.2238,1.4841,1.3838,1.0761,1.3636,2.089,2.8438,3.5217,3.2841,3.3515,3.1991,2.6575,3.1724,3.3946,4.2501,4.9096,6.1589,7.1911,8.9874,10.3736,11.681,11.1733,11.3965,11.6625,11.7016,12.2311,11.1699,11.2743,11.1678,13.6885,13.8431,15.8892,15.1796,12.5232,10.7592,11.0467,11.6767,11.6631,11.9709,14.6128,15.0348,17.031,19.6787,21.1411,22.1719,20.7339,19.1135,17.7079,14.5861,12.6698,12.6408,12.2688,12.1279,12.9942,15.5917,16.6066,16.4731,14.6588,13.0095,10.7079,9.9671,9.4095,7.8656,7.2082,7.579,8.5577,8.7748,8.9246,6.958,5.2143,4.3222,3.9266,3.5471,3.2041,2.4943,2.61,2.7228,3.1494,3.3889,3.3005,3.385,3.7393,3.3628,3.3384,2.6993,2.9938,3.1153,3.8164,4.0563
"Oklahoma City","OK","Oklahoma City","Oklahoma",,,,,,,,0.0562,0.1005,0.0597,0.0869,,0.2796,0.1813,0.1323,0.1027,0.1172,0.0583,0.1525,0.2021,0.3424,0.3846,0.5006,0.3282,0.1326,,0.2318,0.2818,0.2966,0.3873,0.4445,0.3394,0.3111,0.412,0.2983,0.4375,0.3248,0.4188,0.5685,0.7539,0.662,0.7533,0.9997,1.7238,1.4784,1.6692,1.805,1.8561,2.0772,1.8774,1.6449,1.5961,1.7156,1.5098,1.3399,1.692,1.7998,2.0967,2.2906,2.6353,2.5252,3.0535,3.0622,2.9343,2.5613,2.0599,1.6942,1.4932,1.7089,2.5593,2.7074,2.4335,2.5405,2.5843,2.848,2.9186,3.0302,2.4344,2.5003,3.0112,3.3713,3.1392,2.7753,2.4177,2.7024,3.009,2.9727,2.7071,2.3532,2.7437,2.7216,2.099,2.0153,1.7885,1.648,1.8351,2.0583,1.8708,1.9085,1.9423,1.7952,1.8817,1.9866,2.3445,2.1049,2.3154,2.2661,2.8306,2.6811,3.1511,3.1023,3.2486,3.3333,2.7309,2.3682,2.4184,2.395,3.0998,3.2799,3.874,3.9602,3.7809,4.2087,4.0759,3.949,3.8523,3.631,3.321,3.7159,3.6842,4.3343,5.2536,5.3695,4.2383,4.2837,4.1597,3.4534,2.6116,2.6008,2.7628,3.1091,3.2957,2.8702,3.2464,3.873,3.7981,3.1808,3.1645,3.0739,2.8391,3.1739,3.0402,2.8201,2.4206,2.7616,2.2721,2.8548,2.3005,2.7317,2.6341,2.4474,2.4539,2.1495,2.4169,3.0283,3.1242,3.1422,2.5831,2.8688,2.5658,2.4344,2.0219,1.8306,1.7054,1.825,1.9062,1.4943,0.9561,1.4172,1.7676,1.9377,2.1259,2.3647,2.6662,2.4587,2.4419,2.3607,2.8711,3.041,2.8281,3.5045,3.2744,3.7751,3.7088,3.9381,3.9061,3.6118,2.7273,2.7904,2.6259,3.6316,3.4141,3.9466
